Alloy,Doping type,Temperature (K),Doping (cm⁻³),S (µV/K),sigma (S/m),kappa_e (W/(m·K)),ZT_e (-)
YV_Ir2_Sb2,n,200.0,1e+16,-960.5024153820942,1.6160654190454025,5.808008988925174e-06,51.3403205237583
YV_Ir2_Sb2,n,300.0,-1e+17,806.3972838352305,26.84002608320442,0.00018887583431743547,27.722085911379242
YV_Ir2_Sb2,n,400.0,1e+19,-446.1252083739018,1633.7290507669466,0.01064191148902923,12.221764417392604
YV_Ir2_Sb2,n,500.0,-1e+19,486.8513948206017,2014.2879986291894,0.02544447777496442,9.3819014109251
YV_Ir2_Sb2,n,600.0,1e+20,-293.00195664021913,15924.8738786261,0.14218763887094266,5.7690785268378635
YV_Ir2_Sb2,n,700.0,1e+20,-307.37377518029876,15528.445641344806,0.19026407743731322,5.397626742504009
YV_Ir2_Sb2,n,800.0,-1e+20,348.8259072962081,14667.28463206358,0.40255414086817093,3.5467687522046107
YV_Ir2_Sb2,n,900.0,-1e+20,331.9356565889627,14686.473211308185,0.7973115047674252,1.826584676391539
YV_Ir2_Sb2,n,1000.0,-1e+20,286.88282093426443,16022.722083706665,1.5423709916601285,0.8549811437101217
YV_Ir2_Sb2,n,1100.0,-1e+20,228.71055765449645,18977.11340676108,2.602154682720666,0.4196257732048856
YV_Ir2_Sb2,n,1200.0,-1e+20,176.820519201343,23546.416537654284,3.8714082209155425,0.22819305544026172
YV_Ir2_Sb2,n,1300.0,-1e+20,138.2886394087058,29505.538824068175,5.288588715115135,0.13870116721842093
YV_Ir2_Sb2,p,100.0,-1e+16,-872.7360595811838,1.6369617773187948,2.9382379520818747e-06,42.434336474435675
YV_Ir2_Sb2,p,200.0,-1e+16,-960.5024153820942,1.6160654190454025,5.808008988925174e-06,51.3403205237583
YV_Ir2_Sb2,p,300.0,1e+17,806.3972838352305,26.84002608320442,0.00018887583431743547,27.722085911379242
YV_Ir2_Sb2,p,400.0,-1e+19,-446.1252083739018,1633.7290507669466,0.01064191148902923,12.221764417392604
YV_Ir2_Sb2,p,500.0,1e+19,486.8513948206017,2014.2879986291894,0.02544447777496442,9.3819014109251
YV_Ir2_Sb2,p,600.0,-1e+20,-293.00195664021913,15924.8738786261,0.14218763887094266,5.7690785268378635
YV_Ir2_Sb2,p,700.0,-1e+20,-307.37377518029876,15528.445641344806,0.19026407743731322,5.397626742504009
YV_Ir2_Sb2,p,800.0,1e+20,348.8259072962081,14667.28463206358,0.40255414086817093,3.5467687522046107
YV_Ir2_Sb2,p,900.0,1e+20,331.9356565889627,14686.473211308185,0.7973115047674252,1.826584676391539
YV_Ir2_Sb2,p,1000.0,1e+20,286.88282093426443,16022.722083706665,1.5423709916601285,0.8549811437101217
YV_Ir2_Sb2,p,1100.0,1e+20,228.71055765449645,18977.11340676108,2.602154682720666,0.4196257732048856
YV_Ir2_Sb2,p,1200.0,1e+20,176.820519201343,23546.416537654284,3.8714082209155425,0.22819305544026172
YV_Ir2_Sb2,p,1300.0,1e+20,138.2886394087058,29505.538824068175,5.288588715115135,0.13870116721842093
YV_Ni2_Ge2,n,100.0,1e+16,-879.0252512140605,1.8450414209319084,3.408131488823576e-06,41.83044459305344
YV_Ni2_Ge2,n,200.0,1e+16,-968.2845628977075,1.866128662232625,6.6108280805621145e-06,52.932417826220366
YV_Ni2_Ge2,n,300.0,1e+18,-621.7315068677702,180.9144071799201,0.0009432367287255244,22.24228786486826
YV_Ni2_Ge2,n,400.0,1e+19,-461.6122571291307,1712.1591605224378,0.011848694187382791,12.316528005024088
YV_Ni2_Ge2,n,500.0,1e+19,-480.68473075280144,1632.6360226500303,0.024330197583525625,7.7523682913831315
YV_Ni2_Ge2,n,600.0,-1e+20,343.5602500480458,11546.596905710941,0.12650110018877667,6.464229589446623
YV_Ni2_Ge2,n,700.0,1e+20,-343.18464457509396,14007.843215340929,0.2259186170152645,5.111789794261595
YV_Ni2_Ge2,n,800.0,1e+20,-333.97656153991124,13643.209045911819,0.4596507034054948,2.648564597951704
YV_Ni2_Ge2,n,900.0,1e+20,-288.6819231859713,14385.561928028454,1.0222058517212733,1.0555289698357873
YV_Ni2_Ge2,n,1000.0,1e+20,-220.30074929903972,16780.354215869724,1.9630084028297705,0.4148689326838643
YV_Ni2_Ge2,n,1100.0,1e+20,-156.73738602793296,20946.96711127777,3.1772655722953274,0.17815807776664166
YV_Ni2_Ge2,n,1200.0,1e+20,-110.2343906627205,26670.49813996497,4.564800292715869,0.08519709816587794
YV_Ni2_Ge2,n,1300.0,1e+20,-78.61929298729306,33661.91077855748,6.084501398701413,0.04445446515476145
YV_Ni2_Ge2,p,100.0,-1e+16,-879.0252512140605,1.8450414209319084,3.408131488823576e-06,41.83044459305344
YV_Ni2_Ge2,p,200.0,-1e+16,-968.2845628977075,1.866128662232625,6.6108280805621145e-06,52.932417826220366
YV_Ni2_Ge2,p,300.0,-1e+18,-621.7315068677702,180.9144071799201,0.0009432367287255244,22.24228786486826
YV_Ni2_Ge2,p,400.0,-1e+19,-461.6122571291307,1712.1591605224378,0.011848694187382791,12.316528005024088
YV_Ni2_Ge2,p,500.0,-1e+19,-480.68473075280144,1632.6360226500303,0.024330197583525625,7.7523682913831315
YV_Ni2_Ge2,p,600.0,1e+20,343.5602500480458,11546.596905710941,0.12650110018877667,6.464229589446623
YV_Ni2_Ge2,p,700.0,-1e+20,-343.18464457509396,14007.843215340929,0.2259186170152645,5.111789794261595
YV_Ni2_Ge2,p,800.0,-1e+20,-333.97656153991124,13643.209045911819,0.4596507034054948,2.648564597951704
YV_Ni2_Ge2,p,900.0,-1e+20,-288.6819231859713,14385.561928028454,1.0222058517212733,1.0555289698357873
YV_Ni2_Ge2,p,1000.0,-1e+20,-220.30074929903972,16780.354215869724,1.9630084028297705,0.4148689326838643
YV_Ni2_Ge2,p,1100.0,-1e+20,-156.73738602793296,20946.96711127777,3.1772655722953274,0.17815807776664166
YV_Ni2_Ge2,p,1200.0,-1e+20,-110.2343906627205,26670.49813996497,4.564800292715869,0.08519709816587794
YV_Ni2_Ge2,p,1300.0,-1e+20,-78.61929298729306,33661.91077855748,6.084501398701413,0.04445446515476145
YV_Ni2_Sn2,n,100.0,-1e+16,848.7487262305048,2.3498408795323438,3.709896189953428e-06,45.62837146025009
YV_Ni2_Sn2,n,200.0,-1e+16,931.4313772930792,2.1244102937506555,8.294552206097847e-06,44.44031982891929
YV_Ni2_Sn2,n,300.0,1e+18,-591.4204524222397,213.50089707777178,0.0012530109239137592,17.879640402363698
YV_Ni2_Sn2,n,400.0,1e+19,-430.7926868533071,1954.2839606869413,0.014495334390767195,10.008202054750603
YV_Ni2_Sn2,n,500.0,-1e+20,324.5725606890418,13309.491887445156,0.12383297154181322,5.661334153695861
YV_Ni2_Sn2,n,600.0,-1e+20,346.6205994195877,12099.650719905387,0.1638515796659845,5.3233152895244755
YV_Ni2_Sn2,n,700.0,1e+20,-293.12874883008436,14604.95690486262,0.318178416741846,2.760860301026846
YV_Ni2_Sn2,n,800.0,-1e+20,300.2210423089493,12195.150847091258,0.8488654653392214,1.035906492655947
YV_Ni2_Sn2,n,900.0,-1e+20,228.8679938658347,14614.976062259215,1.693388552682796,0.40686855251339615
YV_Ni2_Sn2,n,1000.0,-1e+20,164.50774723449288,19021.188788930365,2.751928354394835,0.1870566892538701
YV_Ni2_Sn2,n,1100.0,-1e+20,120.83532381382298,25107.895232632556,3.946225837797194,0.10219011259265566
YV_Ni2_Sn2,n,1200.0,-1e+20,93.68447483781783,32491.331521878787,5.2623964580752185,0.06502800716880267
YV_Ni2_Sn2,n,1300.0,-1e+20,77.19064591033042,40879.262635744344,6.696054641647585,0.047288633775237184
YV_Ni2_Sn2,p,100.0,1e+16,848.7487262305048,2.3498408795323438,3.709896189953428e-06,45.62837146025009
YV_Ni2_Sn2,p,200.0,1e+16,931.4313772930792,2.1244102937506555,8.294552206097847e-06,44.44031982891929
YV_Ni2_Sn2,p,300.0,-1e+18,-591.4204524222397,213.50089707777178,0.0012530109239137592,17.879640402363698
YV_Ni2_Sn2,p,400.0,-1e+19,-430.7926868533071,1954.2839606869413,0.014495334390767195,10.008202054750603
YV_Ni2_Sn2,p,500.0,1e+20,324.5725606890418,13309.491887445156,0.12383297154181322,5.661334153695861
YV_Ni2_Sn2,p,600.0,1e+20,346.6205994195877,12099.650719905387,0.1638515796659845,5.3233152895244755
YV_Ni2_Sn2,p,700.0,-1e+20,-293.12874883008436,14604.95690486262,0.318178416741846,2.760860301026846
YV_Ni2_Sn2,p,800.0,1e+20,300.2210423089493,12195.150847091258,0.8488654653392214,1.035906492655947
YV_Ni2_Sn2,p,900.0,1e+20,228.8679938658347,14614.976062259215,1.693388552682796,0.40686855251339615
YV_Ni2_Sn2,p,1000.0,1e+20,164.50774723449288,19021.188788930365,2.751928354394835,0.1870566892538701
YV_Ni2_Sn2,p,1100.0,1e+20,120.83532381382298,25107.895232632556,3.946225837797194,0.10219011259265566
YV_Ni2_Sn2,p,1200.0,1e+20,93.68447483781783,32491.331521878787,5.2623964580752185,0.06502800716880267
YV_Ni2_Sn2,p,1300.0,1e+20,77.19064591033042,40879.262635744344,6.696054641647585,0.047288633775237184
YV_Pd2_Ge2,n,100.0,-1e+16,839.5390028373664,2.521110423919805,4.053327995333232e-06,43.83912467390864
YV_Pd2_Ge2,n,200.0,-1e+17,717.9792523153366,23.98607973252075,8.106655380100664e-05,30.505022269076346
YV_Pd2_Ge2,n,300.0,1e+19,-405.7096973922352,1767.1177366052725,0.009119700348620294,9.568347706850128
YV_Pd2_Ge2,n,400.0,-1e+19,424.5744272965535,1980.3065088541134,0.023158542218179187,6.165791762205851
YV_Pd2_Ge2,n,500.0,1e+20,-267.85758748454396,15244.5181263221,0.12608590803679853,4.33735591336615
YV_Pd2_Ge2,n,600.0,-1e+20,308.5058537721159,15154.569352070896,0.2504403790125862,3.455551067654621
YV_Pd2_Ge2,n,700.0,-1e+20,302.3472209524364,14810.57143702833,0.5298439271287017,1.7886849650441505
YV_Pd2_Ge2,n,800.0,-1e+20,262.40827332333953,16205.900021056723,1.1459893540408954,0.7790002664402795
YV_Pd2_Ge2,n,900.0,-1e+20,209.94638038899257,19811.050930687332,2.0665187737147765,0.3803009864213419
YV_Pd2_Ge2,n,1000.0,-1e+20,167.7266845668555,25542.64126547946,3.1844315037410724,0.22565149595880654
YV_Pd2_Ge2,n,1100.0,-1e+20,139.36277805277984,33001.331276336605,4.4551755470005325,0.15825335051369122
YV_Pd2_Ge2,n,1200.0,-1e+20,120.81580313989453,41819.8981366607,5.866925651387536,0.12485361534382537
YV_Pd2_Ge2,n,1300.0,-1e+20,108.09892233388013,51706.40138939252,7.412764597245339,0.10596200944515409
YV_Pd2_Ge2,p,100.0,1e+16,839.5390028373664,2.521110423919805,4.053327995333232e-06,43.83912467390864
YV_Pd2_Ge2,p,200.0,1e+17,717.9792523153366,23.98607973252075,8.106655380100664e-05,30.505022269076346
YV_Pd2_Ge2,p,300.0,-1e+19,-405.7096973922352,1767.1177366052725,0.009119700348620294,9.568347706850128
YV_Pd2_Ge2,p,400.0,1e+19,424.5744272965535,1980.3065088541134,0.023158542218179187,6.165791762205851
YV_Pd2_Ge2,p,500.0,-1e+20,-267.85758748454396,15244.5181263221,0.12608590803679853,4.33735591336615
YV_Pd2_Ge2,p,600.0,1e+20,308.5058537721159,15154.569352070896,0.2504403790125862,3.455551067654621
YV_Pd2_Ge2,p,700.0,1e+20,302.3472209524364,14810.57143702833,0.5298439271287017,1.7886849650441505
YV_Pd2_Ge2,p,800.0,1e+20,262.40827332333953,16205.900021056723,1.1459893540408954,0.7790002664402795
YV_Pd2_Ge2,p,900.0,1e+20,209.94638038899257,19811.050930687332,2.0665187737147765,0.3803009864213419
YV_Pd2_Ge2,p,1000.0,1e+20,167.7266845668555,25542.64126547946,3.1844315037410724,0.22565149595880654
YV_Pd2_Ge2,p,1100.0,1e+20,139.36277805277984,33001.331276336605,4.4551755470005325,0.15825335051369122
YV_Pd2_Ge2,p,1200.0,1e+20,120.81580313989453,41819.8981366607,5.866925651387536,0.12485361534382537
YV_Pd2_Ge2,p,1300.0,1e+20,108.09892233388013,51706.40138939252,7.412764597245339,0.10596200944515409
YV_Pd2_Sn2,n,100.0,-1e+16,843.5950786833355,2.494122210785843,4.413197521984046e-06,40.219108453560715
YV_Pd2_Sn2,n,200.0,-1e+17,758.5967207669058,20.038110951227985,9.573236873658366e-05,24.09072608932691
YV_Pd2_Sn2,n,300.0,-1e+19,433.0007916384302,1714.735790771377,0.010709118874559992,9.006210818886846
YV_Pd2_Sn2,n,400.0,-1e+20,290.90404393777277,15003.496090759478,0.12161572867764903,4.176016746337851
YV_Pd2_Sn2,n,500.0,-1e+20,321.314008596551,14237.059000067498,0.161282526380316,4.55682438771343
YV_Pd2_Sn2,n,600.0,-1e+20,329.1697566120326,14072.539879121112,0.320121451356568,2.8579117495515187
YV_Pd2_Sn2,n,700.0,-1e+20,301.6756683296949,15283.067296922329,0.7712456651108868,1.2623982869181263
YV_Pd2_Sn2,n,800.0,-1e+20,250.49437512913286,18721.580921030192,1.567968111523137,0.5993648042227272
YV_Pd2_Sn2,n,900.0,-1e+20,204.43041306939713,24570.736940087216,2.601224820944528,0.35528249877906243
YV_Pd2_Sn2,n,1000.0,-1e+20,172.92905821175682,32415.33999895489,3.7973773015724865,0.2552717664396509
YV_Pd2_Sn2,n,1100.0,-1e+20,152.57421671863082,41812.247096379346,5.135205921382496,0.20849739255005562
YV_Pd2_Sn2,n,1200.0,-1e+20,138.99468658194004,52415.88651296788,6.606442189076181,0.18393862670251682
YV_Pd2_Sn2,n,1300.0,-1e+20,129.31606494541748,63951.04325668862,8.206275352974503,0.1694142206104108
YV_Pd2_Sn2,p,100.0,1e+16,843.5950786833355,2.494122210785843,4.413197521984046e-06,40.219108453560715
YV_Pd2_Sn2,p,200.0,1e+17,758.5967207669058,20.038110951227985,9.573236873658366e-05,24.09072608932691
YV_Pd2_Sn2,p,300.0,1e+19,433.0007916384302,1714.735790771377,0.010709118874559992,9.006210818886846
YV_Pd2_Sn2,p,400.0,1e+20,290.90404393777277,15003.496090759478,0.12161572867764903,4.176016746337851
YV_Pd2_Sn2,p,500.0,1e+20,321.314008596551,14237.059000067498,0.161282526380316,4.55682438771343
YV_Pd2_Sn2,p,600.0,1e+20,329.1697566120326,14072.539879121112,0.320121451356568,2.8579117495515187
YV_Pd2_Sn2,p,700.0,1e+20,301.6756683296949,15283.067296922329,0.7712456651108868,1.2623982869181263
YV_Pd2_Sn2,p,800.0,1e+20,250.49437512913286,18721.580921030192,1.567968111523137,0.5993648042227272
YV_Pd2_Sn2,p,900.0,1e+20,204.43041306939713,24570.736940087216,2.601224820944528,0.35528249877906243
YV_Pd2_Sn2,p,1000.0,1e+20,172.92905821175682,32415.33999895489,3.7973773015724865,0.2552717664396509
YV_Pd2_Sn2,p,1100.0,1e+20,152.57421671863082,41812.247096379346,5.135205921382496,0.20849739255005562
YV_Pd2_Sn2,p,1200.0,1e+20,138.99468658194004,52415.88651296788,6.606442189076181,0.18393862670251682
YV_Pd2_Sn2,p,1300.0,1e+20,129.31606494541748,63951.04325668862,8.206275352974503,0.1694142206104108
YV_Pt2_Ge2,n,100.0,-1e+16,956.8329078272315,2.0915212305763298,3.6154029424190874e-06,52.963634143894204
YV_Pt2_Ge2,n,200.0,-1e+16,1056.4994149665583,1.6633770793549685,5.009869832014147e-06,74.11955243681527
YV_Pt2_Ge2,n,300.0,-1e+18,711.1870869295402,144.155427261543,0.0006471672961111246,33.7989660452686
YV_Pt2_Ge2,n,400.0,-1e+19,544.2066719441603,1292.8793061078543,0.007892242438947919,19.406413533930184
YV_Pt2_Ge2,n,500.0,-1e+20,369.6929322345699,11770.988757506313,0.08458767749391377,9.509510102185113
YV_Pt2_Ge2,n,600.0,-1e+20,385.20985641029483,11062.92456317133,0.11461843957045213,8.593330035600044
YV_Pt2_Ge2,n,700.0,-1e+20,387.0552043467579,10724.6211472413,0.2370851001775246,4.743747462914908
YV_Pt2_Ge2,n,800.0,1e+20,-291.7393449393834,16681.114876057556,0.4914189685195988,2.311283139059097
YV_Pt2_Ge2,n,900.0,1e+20,-246.38358442295612,17617.637828181647,1.0671640319710516,0.9019501730722926
YV_Pt2_Ge2,n,1000.0,1e+20,-182.6651665865711,20229.8150737173,2.0044516529166447,0.33675015301799877
YV_Pt2_Ge2,n,1100.0,-1e+20,153.8991544984303,21327.393046034183,3.5760853414582527,0.15537997640506548
YV_Pt2_Ge2,n,1200.0,-1e+20,111.59663870741406,28018.577688067162,4.873092275789041,0.08592606505130311
YV_Pt2_Ge2,n,1300.0,-1e+20,84.90499215505422,35872.221502267486,6.272022367666946,0.05359946795632269
YV_Pt2_Ge2,p,100.0,1e+16,956.8329078272315,2.0915212305763298,3.6154029424190874e-06,52.963634143894204
YV_Pt2_Ge2,p,200.0,1e+16,1056.4994149665583,1.6633770793549685,5.009869832014147e-06,74.11955243681527
YV_Pt2_Ge2,p,300.0,1e+18,711.1870869295402,144.155427261543,0.0006471672961111246,33.7989660452686
YV_Pt2_Ge2,p,400.0,1e+19,544.2066719441603,1292.8793061078543,0.007892242438947919,19.406413533930184
YV_Pt2_Ge2,p,500.0,1e+20,369.6929322345699,11770.988757506313,0.08458767749391377,9.509510102185113
YV_Pt2_Ge2,p,600.0,1e+20,385.20985641029483,11062.92456317133,0.11461843957045213,8.593330035600044
YV_Pt2_Ge2,p,700.0,1e+20,387.0552043467579,10724.6211472413,0.2370851001775246,4.743747462914908
YV_Pt2_Ge2,p,800.0,-1e+20,-291.7393449393834,16681.114876057556,0.4914189685195988,2.311283139059097
YV_Pt2_Ge2,p,900.0,-1e+20,-246.38358442295612,17617.637828181647,1.0671640319710516,0.9019501730722926
YV_Pt2_Ge2,p,1000.0,-1e+20,-182.6651665865711,20229.8150737173,2.0044516529166447,0.33675015301799877
YV_Pt2_Ge2,p,1100.0,1e+20,153.8991544984303,21327.393046034183,3.5760853414582527,0.15537997640506548
YV_Pt2_Ge2,p,1200.0,1e+20,111.59663870741406,28018.577688067162,4.873092275789041,0.08592606505130311
YV_Pt2_Ge2,p,1300.0,1e+20,84.90499215505422,35872.221502267486,6.272022367666946,0.05359946795632269
YV_Pt2_Sn2,n,100.0,-1e+16,829.7569169266611,2.2103562826919543,4.108490961343911e-06,37.04091525926051
YV_Pt2_Sn2,n,200.0,-1e+16,907.9412454660205,2.1472564349179795,8.416564638989095e-06,42.062447191386035
YV_Pt2_Sn2,n,300.0,1e+18,-595.9108379220132,190.1414886468195,0.0011246455515236309,18.01129928970674
YV_Pt2_Sn2,n,400.0,1e+19,-429.1523944403793,1820.6312844091015,0.013049632619002943,10.277956779064219
YV_Pt2_Sn2,n,500.0,1e+20,-260.99008387374903,17035.91410216352,0.12513160159666,4.636779637670755
YV_Pt2_Sn2,n,600.0,1e+20,-278.69415173277844,16168.593967617402,0.16186242244576798,4.655144648328515
YV_Pt2_Sn2,n,700.0,-1e+20,340.97432813834126,13096.294178284892,0.36233174518626104,2.9415988073872334
YV_Pt2_Sn2,n,800.0,-1e+20,319.4120980237894,13325.87218759415,0.7726726481801013,1.4076439380077852
YV_Pt2_Sn2,n,900.0,-1e+20,267.6855105596913,15154.171719946993,1.5205864432770362,0.6427074402502254
YV_Pt2_Sn2,n,1000.0,-1e+20,211.12449785232818,18889.393913606273,2.5078094290253508,0.33573819533893245
YV_Pt2_Sn2,n,1100.0,-1e+20,168.09118917319753,24319.31077295901,3.629728873909428,0.20823784503633594
YV_Pt2_Sn2,n,1200.0,-1e+20,139.96004849340122,31085.273377153895,4.856401790572286,0.15046292323068988
YV_Pt2_Sn2,n,1300.0,-1e+20,121.76474455458816,38844.82651511164,6.191978129211198,0.12091780330399306
YV_Pt2_Sn2,p,100.0,1e+16,829.7569169266611,2.2103562826919543,4.108490961343911e-06,37.04091525926051
YV_Pt2_Sn2,p,200.0,1e+16,907.9412454660205,2.1472564349179795,8.416564638989095e-06,42.062447191386035
YV_Pt2_Sn2,p,300.0,-1e+18,-595.9108379220132,190.1414886468195,0.0011246455515236309,18.01129928970674
YV_Pt2_Sn2,p,400.0,-1e+19,-429.1523944403793,1820.6312844091015,0.013049632619002943,10.277956779064219
YV_Pt2_Sn2,p,500.0,-1e+20,-260.99008387374903,17035.91410216352,0.12513160159666,4.636779637670755
YV_Pt2_Sn2,p,600.0,-1e+20,-278.69415173277844,16168.593967617402,0.16186242244576798,4.655144648328515
YV_Pt2_Sn2,p,700.0,1e+20,340.97432813834126,13096.294178284892,0.36233174518626104,2.9415988073872334
YV_Pt2_Sn2,p,800.0,1e+20,319.4120980237894,13325.87218759415,0.7726726481801013,1.4076439380077852
YV_Pt2_Sn2,p,900.0,1e+20,267.6855105596913,15154.171719946993,1.5205864432770362,0.6427074402502254
YV_Pt2_Sn2,p,1000.0,1e+20,211.12449785232818,18889.393913606273,2.5078094290253508,0.33573819533893245
YV_Pt2_Sn2,p,1100.0,1e+20,168.09118917319753,24319.31077295901,3.629728873909428,0.20823784503633594
YV_Pt2_Sn2,p,1200.0,1e+20,139.96004849340122,31085.273377153895,4.856401790572286,0.15046292323068988
YV_Pt2_Sn2,p,1300.0,1e+20,121.76474455458816,38844.82651511164,6.191978129211198,0.12091780330399306
YV_Rh2_As2,n,100.0,1e+16,-900.8802471992735,1.7838133992909035,3.0747616217780974e-06,47.08386430612073
YV_Rh2_As2,n,200.0,1e+16,-981.4701956879126,1.610255304048411,5.046714023681762e-06,61.47099884991594
YV_Rh2_As2,n,300.0,1e+17,-832.5953977045996,15.320430438797723,8.266025922748575e-05,38.54459359643634
YV_Rh2_As2,n,400.0,-1e+18,705.4579025621642,172.64170544130675,0.0019013792440089293,18.07503578427056
YV_Rh2_As2,n,500.0,-1e+19,540.1731863888377,1531.664489454186,0.016849885377976093,13.261808183164222
YV_Rh2_As2,n,600.0,-1e+20,368.1300537487156,13819.849005791613,0.14420005017136264,7.792766894892176
YV_Rh2_As2,n,700.0,1e+20,-362.8838109175496,13319.907902567275,0.16064421276535978,7.643096886830378
YV_Rh2_As2,n,800.0,1e+20,-368.7154233157003,12952.135949878852,0.2895317803971656,4.8653910203674835
YV_Rh2_As2,n,900.0,-1e+20,353.64005526112123,13018.550066633106,0.6706884418337733,2.1847774494572336
YV_Rh2_As2,n,1000.0,1e+20,-296.2193178603968,14231.223286102992,1.3869402983329489,0.9003496927994702
YV_Rh2_As2,n,1100.0,1e+20,-228.77883750833254,16861.605749748403,2.4537534078643817,0.39563289847663285
YV_Rh2_As2,n,1200.0,1e+20,-168.0416024350171,21077.584954365222,3.722688154493593,0.19185762572466056
YV_Rh2_As2,n,1300.0,1e+20,-122.39374660048132,26737.900573478706,5.112576783332739,0.1018472415964942
YV_Rh2_As2,p,100.0,-1e+16,-900.8802471992735,1.7838133992909035,3.0747616217780974e-06,47.08386430612073
YV_Rh2_As2,p,200.0,-1e+16,-981.4701956879126,1.610255304048411,5.046714023681762e-06,61.47099884991594
YV_Rh2_As2,p,300.0,-1e+17,-832.5953977045996,15.320430438797723,8.266025922748575e-05,38.54459359643634
YV_Rh2_As2,p,400.0,1e+18,705.4579025621642,172.64170544130675,0.0019013792440089293,18.07503578427056
YV_Rh2_As2,p,500.0,1e+19,540.1731863888377,1531.664489454186,0.016849885377976093,13.261808183164222
YV_Rh2_As2,p,600.0,1e+20,368.1300537487156,13819.849005791613,0.14420005017136264,7.792766894892176
YV_Rh2_As2,p,700.0,-1e+20,-362.8838109175496,13319.907902567275,0.16064421276535978,7.643096886830378
YV_Rh2_As2,p,800.0,-1e+20,-368.7154233157003,12952.135949878852,0.2895317803971656,4.8653910203674835
YV_Rh2_As2,p,900.0,1e+20,353.64005526112123,13018.550066633106,0.6706884418337733,2.1847774494572336
YV_Rh2_As2,p,1000.0,-1e+20,-296.2193178603968,14231.223286102992,1.3869402983329489,0.9003496927994702
YV_Rh2_As2,p,1100.0,-1e+20,-228.77883750833254,16861.605749748403,2.4537534078643817,0.39563289847663285
YV_Rh2_As2,p,1200.0,-1e+20,-168.0416024350171,21077.584954365222,3.722688154493593,0.19185762572466056
YV_Rh2_As2,p,1300.0,-1e+20,-122.39374660048132,26737.900573478706,5.112576783332739,0.1018472415964942
YV_Rh2_Bi2,n,100.0,1e+16,-904.8288442501465,1.3313048175154973,2.6504150368917054e-06,41.12410790519019
YV_Rh2_Bi2,n,200.0,1e+16,-987.516532637235,1.3946101405139864,5.809402658124292e-06,46.820935369915496
YV_Rh2_Bi2,n,300.0,1e+18,-637.3994002911148,141.30639196415976,0.0008331779219353134,20.67133903787781
YV_Rh2_Bi2,n,400.0,1e+19,-476.054258423364,1395.7187067826942,0.010398004570980147,12.168044671971163
YV_Rh2_Bi2,n,500.0,1e+20,-314.94793239079013,13509.632537927522,0.10253319170939308,6.534714036848014
YV_Rh2_Bi2,n,600.0,1e+20,-336.63409821836007,13052.607210649876,0.1400322040985402,6.337774800074595
YV_Rh2_Bi2,n,700.0,1e+20,-337.2029965126325,12752.694166078787,0.2734540861368538,3.7119183780377303
YV_Rh2_Bi2,n,800.0,-1e+20,320.7844442434215,18133.769850309964,0.6367721028401211,2.3443403240709717
YV_Rh2_Bi2,n,900.0,-1e+20,296.7092159513355,19019.019606014623,1.2165228089850648,1.2387180084456828
YV_Rh2_Bi2,n,1000.0,-1e+20,254.47107560417484,21776.379063897348,2.136931746859885,0.6598904870184961
YV_Rh2_Bi2,n,1100.0,-1e+20,210.654969842969,26418.734199671857,3.313893181799221,0.38914334196521955
YV_Rh2_Bi2,n,1200.0,-1e+20,175.35518331074184,32684.58896095654,4.667965019776205,0.25836512823454855
YV_Rh2_Bi2,n,1300.0,-1e+20,149.88946528641327,40269.49363078533,6.16251295659831,0.19085515561393368
YV_Rh2_Bi2,p,100.0,-1e+16,-904.8288442501465,1.3313048175154973,2.6504150368917054e-06,41.12410790519019
YV_Rh2_Bi2,p,200.0,-1e+16,-987.516532637235,1.3946101405139864,5.809402658124292e-06,46.820935369915496
YV_Rh2_Bi2,p,300.0,-1e+18,-637.3994002911148,141.30639196415976,0.0008331779219353134,20.67133903787781
YV_Rh2_Bi2,p,400.0,-1e+19,-476.054258423364,1395.7187067826942,0.010398004570980147,12.168044671971163
YV_Rh2_Bi2,p,500.0,-1e+20,-314.94793239079013,13509.632537927522,0.10253319170939308,6.534714036848014
YV_Rh2_Bi2,p,600.0,-1e+20,-336.63409821836007,13052.607210649876,0.1400322040985402,6.337774800074595
YV_Rh2_Bi2,p,700.0,-1e+20,-337.2029965126325,12752.694166078787,0.2734540861368538,3.7119183780377303
YV_Rh2_Bi2,p,800.0,1e+20,320.7844442434215,18133.769850309964,0.6367721028401211,2.3443403240709717
YV_Rh2_Bi2,p,900.0,1e+20,296.7092159513355,19019.019606014623,1.2165228089850648,1.2387180084456828
YV_Rh2_Bi2,p,1000.0,1e+20,254.47107560417484,21776.379063897348,2.136931746859885,0.6598904870184961
YV_Rh2_Bi2,p,1100.0,1e+20,210.654969842969,26418.734199671857,3.313893181799221,0.38914334196521955
YV_Rh2_Bi2,p,1200.0,1e+20,175.35518331074184,32684.58896095654,4.667965019776205,0.25836512823454855
YV_Rh2_Bi2,p,1300.0,1e+20,149.88946528641327,40269.49363078533,6.16251295659831,0.19085515561393368
YV_Rh2_Sb2,n,100.0,1e+16,-892.5233351025937,1.417927422757679,2.8074478056477063e-06,40.23291226640229
YV_Rh2_Sb2,n,200.0,1e+16,-977.5743712713474,1.5084101022660186,5.154688024800766e-06,55.930236640237936
YV_Rh2_Sb2,n,300.0,1e+18,-623.8356682021796,154.09219911169552,0.000765509786047021,23.501282626284215
YV_Rh2_Sb2,n,400.0,1e+19,-454.0958525869562,1539.779701842842,0.009726307521248154,13.057669003140324
