phase,family,alloy,quantity,value_reference,value_mace,error_exact,error_linear,exact_ci_low,exact_ci_high,linear_ci_low,linear_ci_high,linear_minus_exact,relative_difference_percent,unit,error_type
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C11,256.36081806000084,198.1962253602196,-58.16459269978125,-58.16459269978125,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C12,123.12925638000046,80.5562624931173,-42.572993886883154,-42.572993886883154,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C13,125.00974318000044,85.80086147316287,-39.20888170683757,-39.20888170683757,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C14,0.0,-1.8373226677972406e-07,-1.8373226677972406e-07,-1.8373226677972406e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C15,0.0,-2.132056485400425e-07,-2.132056485400425e-07,-2.132056485400425e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C16,0.0,-1.3985571862158306e-08,-1.3985571862158306e-08,-1.3985571862158306e-08,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C22,256.36081806000095,198.19622536021967,-58.16459269978128,-58.16459269978128,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C23,125.00974318000046,85.80086147316291,-39.208881706837545,-39.208881706837545,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C24,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C25,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C26,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C33,262.227423620001,204.62979300866905,-57.59763061133194,-57.59763061133194,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C34,0.0,1.0870010473753512e-08,1.0870010473753512e-08,1.0870010473753512e-08,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C35,0.0,-2.1450969020145283e-07,-2.1450969020145283e-07,-2.1450969020145283e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C36,0.0,-1.4887526423401653e-07,-1.4887526423401653e-07,-1.4887526423401653e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C44,52.419364190000024,34.79134033690612,-17.628023853093907,-17.628023853093907,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C45,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C46,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C55,52.440325522368425,34.7996572691308,-17.640668253237628,-17.640668253237628,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C56,0.0,9.629758655717116e-09,9.629758655717116e-09,9.629758655717116e-09,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,C66,49.9528637687943,33.11490173108385,-16.837962037710454,-16.837962037710454,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,B_R,168.61997362034725,122.60297400271901,-46.016999617628244,-46.016999617628244,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrMo_Os2_Bi2,G_R,56.77471029101571,40.94711984034738,-15.827590450668325,-15.827590450668325,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C11,327.37634160000124,232.52207649074703,-94.85426510925421,-94.85426510925421,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C12,128.79243424000043,88.04493007916805,-40.74750416083238,-40.74750416083238,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C13,132.70961468000056,94.75100329484756,-37.95861138515299,-37.95861138515299,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C14,0.0,2.9160922971215726e-07,2.9160922971215726e-07,2.9160922971215726e-07,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C15,0.0,-1.5392983350003336e-07,-1.5392983350003336e-07,-1.5392983350003336e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C16,0.0,-5.725251699189016e-07,-5.725251699189016e-07,-5.725251699189016e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C22,327.3763416000011,232.52207649074694,-94.85426510925419,-94.85426510925419,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C23,132.7096146800005,94.75100329484752,-37.95861138515298,-37.95861138515298,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C24,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C25,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C26,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C33,323.67848648000114,242.16741122011788,-81.51107525988326,-81.51107525988326,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C34,0.0,-1.7728423485475325e-07,-1.7728423485475325e-07,-1.7728423485475325e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C35,0.0,7.770957384502958e-09,7.770957384502958e-09,7.770957384502958e-09,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C36,0.0,1.765155192691706e-07,1.765155192691706e-07,1.765155192691706e-07,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C44,94.44748116333335,67.28903871301516,-27.15844245031819,-27.15844245031819,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C45,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C46,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C55,94.45442454743107,67.28465465840013,-27.169769889030945,-27.169769889030945,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C56,0.0,-4.300280793863628e-07,-4.300280793863628e-07,-4.300280793863628e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,C66,91.3936693750591,66.57357458564258,-24.82009478941653,-24.82009478941653,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,B_R,196.25260762910182,139.77190882323404,-56.480698805867775,-56.480698805867775,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiCr_Fe2_As2,G_R,94.93364546771957,68.75292276052912,-26.180722707190455,-26.180722707190455,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C11,114.82127218000048,83.6194372592906,-31.20183492070987,-31.20183492070987,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C12,72.37927836000031,53.515381323049496,-18.863897036950817,-18.863897036950817,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C13,85.67775588000039,65.88751123577225,-19.79024464422814,-19.79024464422814,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C14,0.0,4.922390084043187e-07,4.922390084043187e-07,4.922390084043187e-07,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C15,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C16,0.0,1.567692255875277e-08,1.567692255875277e-08,1.567692255875277e-08,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C22,114.82127218000045,83.61943725929058,-31.20183492070987,-31.20183492070987,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C23,85.67775588000035,65.88751123577224,-19.79024464422811,-19.79024464422811,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C24,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C25,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C26,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C33,117.47251692000047,89.15288354535556,-28.31963337464491,-28.31963337464491,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C34,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C35,0.0,2.837548185593001e-08,2.837548185593001e-08,2.837548185593001e-08,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C36,0.0,-1.2947856240133656e-07,-1.2947856240133656e-07,-1.2947856240133656e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C44,28.996835686666678,18.398533958653093,-10.598301728013585,-10.598301728013585,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C45,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C46,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C55,28.98446532719299,18.3900725499156,-10.594392777277388,-10.594392777277388,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C56,0.0,-5.1213967539186906e-08,-5.1213967539186906e-08,-5.1213967539186906e-08,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,C66,36.06390447777776,20.915222172849642,-15.14868230492812,-15.14868230492812,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,B_R,97.31480330218976,66.69948181882417,-30.61532148336559,-30.61532148336559,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YV_Ag2_Ga2,G_R,23.16788836996519,14.545701739574344,-8.622186630390846,-8.622186630390846,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C11,291.06248264000124,218.59756943337035,-72.46491320663088,-72.46491320663088,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C12,184.94982622000072,133.46352358383368,-51.48630263616704,-51.48630263616704,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C13,185.05652348000075,132.59926175416126,-52.45726172583949,-52.45726172583949,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C14,0.0,6.951950723815058e-09,6.951950723815058e-09,6.951950723815058e-09,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C15,0.0,4.524841118136364e-08,4.524841118136364e-08,4.524841118136364e-08,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C16,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C22,291.062482640001,218.59756943337018,-72.46491320663083,-72.46491320663083,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C23,185.0565234800006,132.5992617541612,-52.4572617258394,-52.4572617258394,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C24,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C25,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C26,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C33,292.716923760001,221.43415917822315,-71.28276458177785,-71.28276458177785,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C34,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C35,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C36,0.0,-2.4287774375268405e-07,-2.4287774375268405e-07,-2.4287774375268405e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C44,99.36996106333335,57.04415603484575,-42.3258050284876,-42.3258050284876,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C45,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C46,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C55,99.36236825946115,57.03338781828176,-42.32898044117939,-42.32898044117939,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C56,0.0,2.657905034471573e-07,2.657905034471573e-07,2.657905034471573e-07,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,C66,98.91906381453902,57.496011480307764,-41.42305233423125,-41.42305233423125,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,B_R,220.68472118737435,162.67557941703265,-58.0091417703417,-58.0091417703417,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,W2_OsPt_Ga2,G_R,73.79824345663097,50.75916543139043,-23.039078025240542,-23.039078025240542,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C11,213.86338412000083,171.879130296794,-41.98425382320684,-41.98425382320684,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C12,92.31465672000037,66.68158927578364,-25.633067444216735,-25.633067444216735,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C13,93.06448804000034,68.8535194789613,-24.21096856103904,-24.21096856103904,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C14,0.0,-6.407672034326027e-07,-6.407672034326027e-07,-6.407672034326027e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C15,0.0,2.435152748183473e-08,2.435152748183473e-08,2.435152748183473e-08,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C16,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C22,213.8633841200007,171.87913029679387,-41.984253823206814,-41.984253823206814,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C23,93.06448804000031,68.8535194789613,-24.21096856103901,-24.21096856103901,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C24,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C25,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C26,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C33,207.8341283200007,173.44188191927347,-34.39224640072723,-34.39224640072723,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C34,0.0,3.3859378499687454e-08,3.3859378499687454e-08,3.3859378499687454e-08,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C35,0.0,8.587543756626565e-09,8.587543756626565e-09,8.587543756626565e-09,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C36,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C44,54.88853356666669,36.77257772767169,-18.115955838995,-18.115955838995,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C45,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C46,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C55,54.89198826403512,36.77019224574852,-18.121796018286602,-18.121796018286602,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C56,0.0,9.496314356426503e-08,9.496314356426503e-08,9.496314356426503e-08,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,C66,53.37831462281326,35.985045785281784,-17.393268837531473,-17.393268837531473,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,B_R,130.89594064367606,103.42024901181922,-27.475691631856833,-27.475691631856833,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X2Y1Y2Z2,Ti2_OsNi_Bi2,G_R,56.18138219452761,41.512954877538064,-14.668427316989543,-14.668427316989543,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C11,268.436668780001,190.49775582317523,-77.93891295682579,-77.93891295682579,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C12,141.91847152000054,90.08758293441915,-51.83088858558139,-51.83088858558139,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C13,141.42561668000056,91.35212885273421,-50.07348782726635,-50.07348782726635,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C14,0.0,-2.071345290671508e-07,-2.071345290671508e-07,-2.071345290671508e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C15,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C16,0.0,-1.1988121793406008e-07,-1.1988121793406008e-07,-1.1988121793406008e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C22,268.43666878000096,190.49775582317517,-77.93891295682579,-77.93891295682579,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C23,141.4256166800005,91.35212885273413,-50.073487827266376,-50.073487827266376,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C24,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C25,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C26,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C33,269.7428566800009,193.94872839754296,-75.79412828245793,-75.79412828245793,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C34,0.0,-5.509071062292642e-08,-5.509071062292642e-08,-5.509071062292642e-08,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C35,0.0,-5.2029501665869525e-09,-5.2029501665869525e-09,-5.2029501665869525e-09,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C36,0.0,-4.1395325201312695e-08,-4.1395325201312695e-08,-4.1395325201312695e-08,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C44,73.30427594333335,49.45234171242558,-23.851934230907773,-23.851934230907773,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C45,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C46,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C55,73.30775795156642,49.45005307420437,-23.857704877362046,-23.857704877362046,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C56,0.0,-2.788002605773622e-07,-2.788002605773622e-07,-2.788002605773622e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,C66,71.86339279095748,48.32381991211361,-23.539572878843863,-23.539572878843863,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,B_R,183.30577394567734,124.36592181457334,-58.939852131104004,-58.939852131104004,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,TiMo_Ir2_Sn2,G_R,68.78886530631333,49.56634044678586,-19.222524859527468,-19.222524859527468,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C11,210.45088832000081,159.24678582052402,-51.20410249947679,-51.20410249947679,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C12,129.18888682000045,95.80351034743397,-33.38537647256648,-33.38537647256648,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C13,133.4387629600005,101.36745245183717,-32.071310508163336,-32.071310508163336,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C14,0.0,-2.7086920021036937e-07,-2.7086920021036937e-07,-2.7086920021036937e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C15,0.0,-6.323265520196868e-08,-6.323265520196868e-08,-6.323265520196868e-08,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C16,0.0,6.391175500214788e-07,6.391175500214788e-07,6.391175500214788e-07,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C22,210.45088832000073,159.24678582052388,-51.204102499476846,-51.204102499476846,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C23,133.43876296000047,101.36745245183712,-32.07131050816335,-32.07131050816335,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C24,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C25,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
