Alloy,Doping type,Temperature (K),Doping (cm⁻³),S (µV/K),sigma (S/m),kappa_e (W/(m·K)),ZT_e (-)
Ti2_Ni2_InSb,n,1200.0,1e+16,12.35185879104631,827919.4745142089,25.190607818933795,0.006017212289942427
Ti2_Ni2_InSb,n,1300.0,1e+16,10.538236980740324,831286.7233278868,27.31054230522908,0.004394402103525463
Ti2_Ni2_InSb,p,100.0,1e+16,3.8796081194096144,862770.4924230253,2.0827046015030946,0.0006235098604430096
Ti2_Ni2_InSb,p,200.0,1e+16,11.741201334566297,854842.8815324946,4.01420562829999,0.005871401105198859
Ti2_Ni2_InSb,p,300.0,1e+16,16.358947040464177,842993.7183691837,5.8551006327145485,0.011559044143861706
Ti2_Ni2_InSb,p,400.0,1e+16,19.341840357022985,832039.1256991498,7.765001912326967,0.016034586399338732
Ti2_Ni2_InSb,p,500.0,1e+16,20.926026356198506,824224.6254353356,9.782332250870477,0.018447890699712047
Ti2_Ni2_InSb,p,600.0,1e+16,21.308729156950573,819645.5715731666,11.897449915968528,0.01876888877347316
Ti2_Ni2_InSb,p,700.0,1e+16,20.760679780146702,817720.176069718,14.085110074104795,0.017515625368801687
Ti2_Ni2_InSb,p,800.0,1e+16,19.564000398141626,817790.6094674021,16.316649399369062,0.015346751130588832
Ti2_Ni2_InSb,p,900.0,1e+20,17.95566274125674,820641.8740317399,18.535079360515144,0.012847085430107272
Ti2_Ni2_InSb,p,1000.0,1e+20,16.166276822121358,822832.9070040296,20.76838122647862,0.010354497484721777
Ti2_Ni2_InSb,p,1100.0,1e+20,14.286394216855001,825556.9882755382,22.97773818574127,0.008066362332275949
Ti2_Ni2_InSb,p,1200.0,1e+20,12.408124723884448,828574.3712164521,25.149058488707293,0.006087000137965135
Ti2_Ni2_InSb,p,1300.0,1e+20,10.600848892567305,831749.5050774723,27.268175104828998,0.004456163501881428
Ti2_Pd2_AlAs,n,100.0,1e+20,2.152166245034396,937064.8155450206,2.2098398156589703,0.00019640858572659862
Ti2_Pd2_AlAs,n,200.0,1e+20,1.8954801519141615,917917.711011655,4.301303059458015,0.00015334590558325345
Ti2_Pd2_AlAs,n,300.0,1e+20,4.915499152996142,904725.0332243778,6.226898492096379,0.0010531769050667863
Ti2_Pd2_AlAs,n,400.0,1e+20,7.338826735581837,891995.5877340523,8.066719806680085,0.0023822042446196108
Ti2_Pd2_AlAs,n,500.0,1e+20,8.438627509322663,880232.9866255723,9.920519451333472,0.00315919814070419
Ti2_Pd2_AlAs,n,600.0,1e+20,8.772095219882464,870309.0541171739,11.846172104293709,0.00339198082588526
Ti2_Pd2_AlAs,n,700.0,1e+20,8.89910405383694,862497.0171201173,13.869923536385087,0.003447260829617552
Ti2_Pd2_AlAs,n,800.0,1e+20,9.114862150460446,856758.6016480736,16.0036666395946,0.003558190320195742
Ti2_Pd2_AlAs,n,900.0,1e+20,9.515213302039648,852909.8602242122,18.252454178076224,0.003807688693135254
Ti2_Pd2_AlAs,n,1000.0,1e+20,10.088267370011105,850751.7584751816,20.61671410411449,0.0041996836223121255
Ti2_Pd2_AlAs,n,1100.0,-1e+20,10.798302402487058,851525.9396178402,23.12967041272317,0.004722066448814757
Ti2_Pd2_AlAs,n,1200.0,-1e+20,11.578358701075862,852122.101508908,25.71035382786357,0.0053317407277768
Ti2_Pd2_AlAs,n,1300.0,-1e+20,12.36305926201446,853795.6254833941,28.38061604797762,0.005977607035688719
Ti2_Pd2_AlAs,p,100.0,-1e+20,2.152166245034396,937064.8155450206,2.2098398156589703,0.00019640858572659862
Ti2_Pd2_AlAs,p,200.0,-1e+20,1.8954801519141615,917917.711011655,4.301303059458015,0.00015334590558325345
Ti2_Pd2_AlAs,p,300.0,-1e+20,4.915499152996142,904725.0332243778,6.226898492096379,0.0010531769050667863
Ti2_Pd2_AlAs,p,400.0,-1e+20,7.338826735581837,891995.5877340523,8.066719806680085,0.0023822042446196108
Ti2_Pd2_AlAs,p,500.0,-1e+20,8.438627509322663,880232.9866255723,9.920519451333472,0.00315919814070419
Ti2_Pd2_AlAs,p,600.0,-1e+20,8.772095219882464,870309.0541171739,11.846172104293709,0.00339198082588526
Ti2_Pd2_AlAs,p,700.0,-1e+20,8.89910405383694,862497.0171201173,13.869923536385087,0.003447260829617552
Ti2_Pd2_AlAs,p,800.0,-1e+20,9.114862150460446,856758.6016480736,16.0036666395946,0.003558190320195742
Ti2_Pd2_AlAs,p,900.0,-1e+20,9.515213302039648,852909.8602242122,18.252454178076224,0.003807688693135254
Ti2_Pd2_AlAs,p,1000.0,-1e+20,10.088267370011105,850751.7584751816,20.61671410411449,0.0041996836223121255
Ti2_Pd2_AlAs,p,1100.0,1e+20,10.798302402487058,851525.9396178402,23.12967041272317,0.004722066448814757
Ti2_Pd2_AlAs,p,1200.0,1e+20,11.578358701075862,852122.101508908,25.71035382786357,0.0053317407277768
Ti2_Pd2_AlAs,p,1300.0,1e+20,12.36305926201446,853795.6254833941,28.38061604797762,0.005977607035688719
Ti2_Pd2_AlBi,n,100.0,1e+20,-27.066008028537667,102186.79595378181,0.31302720277086027,0.023914489496312863
Ti2_Pd2_AlBi,n,200.0,1e+20,-36.829025625160206,125294.39255079239,0.9857049450626801,0.03448221483239629
Ti2_Pd2_AlBi,n,300.0,1e+20,-40.20870100175368,154222.42813495948,1.9861307334416487,0.03766179760969733
Ti2_Pd2_AlBi,n,400.0,1e+20,-39.16815413421323,182770.55839758553,3.257456702251073,0.0344313291858167
Ti2_Pd2_AlBi,n,500.0,1e+20,-33.73239681916676,209971.97813539449,4.788262608138207,0.024948692163508805
Ti2_Pd2_AlBi,n,600.0,1e+20,-25.500830019762443,236238.92303607092,6.53576507774837,0.01410311034174409
Ti2_Pd2_AlBi,n,700.0,1e+20,-16.514113905423475,261984.44872175404,8.427737443752163,0.005934349318388542
Ti2_Pd2_AlBi,n,800.0,1e+20,-7.8905899373865225,287226.7998514617,10.399565150787309,0.0013756840916220013
Ti2_Pd2_AlBi,n,900.0,-1e+20,5.826793976473991,312951.52845599415,12.439136842203643,0.0007687562615229422
Ti2_Pd2_AlBi,n,1000.0,-1e+20,11.222198955621279,337370.9165314738,14.4587942021179,0.0029385392271931514
Ti2_Pd2_AlBi,n,1100.0,-1e+20,15.81273645982921,360637.7613707688,16.493700514265626,0.006013950441417053
Ti2_Pd2_AlBi,n,1200.0,-1e+20,19.714170614574698,382660.3778502128,18.543254940107545,0.009624225594718311
Ti2_Pd2_AlBi,n,1300.0,-1e+20,23.068257816691006,403415.130537678,20.606810113345517,0.013542983804029464
Ti2_Pd2_AlBi,p,100.0,-1e+20,-27.066008028537667,102186.79595378181,0.31302720277086027,0.023914489496312863
Ti2_Pd2_AlBi,p,200.0,-1e+20,-36.829025625160206,125294.39255079239,0.9857049450626801,0.03448221483239629
Ti2_Pd2_AlBi,p,300.0,-1e+20,-40.20870100175368,154222.42813495948,1.9861307334416487,0.03766179760969733
Ti2_Pd2_AlBi,p,400.0,-1e+20,-39.16815413421323,182770.55839758553,3.257456702251073,0.0344313291858167
Ti2_Pd2_AlBi,p,500.0,-1e+20,-33.73239681916676,209971.97813539449,4.788262608138207,0.024948692163508805
Ti2_Pd2_AlBi,p,600.0,-1e+20,-25.500830019762443,236238.92303607092,6.53576507774837,0.01410311034174409
Ti2_Pd2_AlBi,p,700.0,-1e+20,-16.514113905423475,261984.44872175404,8.427737443752163,0.005934349318388542
Ti2_Pd2_AlBi,p,800.0,-1e+20,-7.8905899373865225,287226.7998514617,10.399565150787309,0.0013756840916220013
Ti2_Pd2_AlBi,p,900.0,1e+20,5.826793976473991,312951.52845599415,12.439136842203643,0.0007687562615229422
Ti2_Pd2_AlBi,p,1000.0,1e+20,11.222198955621279,337370.9165314738,14.4587942021179,0.0029385392271931514
Ti2_Pd2_AlBi,p,1100.0,1e+20,15.81273645982921,360637.7613707688,16.493700514265626,0.006013950441417053
Ti2_Pd2_AlBi,p,1200.0,1e+20,19.714170614574698,382660.3778502128,18.543254940107545,0.009624225594718311
Ti2_Pd2_AlBi,p,1300.0,1e+20,23.068257816691006,403415.130537678,20.606810113345517,0.013542983804029464
Ti2_Pd2_AlSb,n,100.0,1e+20,-2.628597394627684,240609.16675112039,0.6010858330531816,0.0002765819429037254
Ti2_Pd2_AlSb,n,200.0,-1e+20,-6.120742758881685,239979.47044065502,1.1487996026741993,0.001565193603999822
Ti2_Pd2_AlSb,n,300.0,1e+20,-12.563643337222546,241465.14127006123,1.9695896248013558,0.005805386626311747
Ti2_Pd2_AlSb,n,400.0,1e+20,-17.772597950103386,246270.55932662127,3.0478806449168254,0.010208839238927833
Ti2_Pd2_AlSb,n,500.0,1e+20,-18.99745717005348,255634.79493071875,4.392019700270239,0.010503079170659261
Ti2_Pd2_AlSb,n,600.0,1e+20,-16.879921404928098,268655.63356740464,5.961840222570484,0.0077038480796224815
Ti2_Pd2_AlSb,n,700.0,1e+20,-12.711505543062627,284296.71357830125,7.7075737697414715,0.0041720179820516
Ti2_Pd2_AlSb,n,800.0,1e+20,-7.505625573437585,301627.47451821127,9.583634927181762,0.0014184185878544833
Ti2_Pd2_AlSb,n,900.0,-1e+20,2.4520397875151567,320760.7606631988,11.60821688537547,0.0001495248089441853
Ti2_Pd2_AlSb,n,1000.0,-1e+20,7.09321699373228,340024.605579823,13.638370645636002,0.0012543950983445787
Ti2_Pd2_AlSb,n,1100.0,-1e+20,11.337470917849842,359175.0698989837,15.704813334244486,0.0032336905941713527
Ti2_Pd2_AlSb,n,1200.0,-1e+20,15.16651054225242,377957.6608020498,17.791748296397373,0.005863772538632949
Ti2_Pd2_AlSb,n,1300.0,-1e+20,18.575539351856047,396193.19869655976,19.88732365393417,0.008936282545560356
Ti2_Pd2_AlSb,p,100.0,-1e+20,-2.628597394627684,240609.16675112039,0.6010858330531816,0.0002765819429037254
Ti2_Pd2_AlSb,p,200.0,1e+20,-6.120742758881685,239979.47044065502,1.1487996026741993,0.001565193603999822
Ti2_Pd2_AlSb,p,300.0,-1e+20,-12.563643337222546,241465.14127006123,1.9695896248013558,0.005805386626311747
Ti2_Pd2_AlSb,p,400.0,-1e+20,-17.772597950103386,246270.55932662127,3.0478806449168254,0.010208839238927833
Ti2_Pd2_AlSb,p,500.0,-1e+20,-18.99745717005348,255634.79493071875,4.392019700270239,0.010503079170659261
Ti2_Pd2_AlSb,p,600.0,-1e+20,-16.879921404928098,268655.63356740464,5.961840222570484,0.0077038480796224815
Ti2_Pd2_AlSb,p,700.0,-1e+20,-12.711505543062627,284296.71357830125,7.7075737697414715,0.0041720179820516
Ti2_Pd2_AlSb,p,800.0,-1e+20,-7.505625573437585,301627.47451821127,9.583634927181762,0.0014184185878544833
Ti2_Pd2_AlSb,p,900.0,1e+20,2.4520397875151567,320760.7606631988,11.60821688537547,0.0001495248089441853
Ti2_Pd2_AlSb,p,1000.0,1e+20,7.09321699373228,340024.605579823,13.638370645636002,0.0012543950983445787
Ti2_Pd2_AlSb,p,1100.0,1e+20,11.337470917849842,359175.0698989837,15.704813334244486,0.0032336905941713527
Ti2_Pd2_AlSb,p,1200.0,1e+20,15.16651054225242,377957.6608020498,17.791748296397373,0.005863772538632949
Ti2_Pd2_AlSb,p,1300.0,1e+20,18.575539351856047,396193.19869655976,19.88732365393417,0.008936282545560356
Ti2_Pd2_GaAs,n,100.0,1e+20,2.7476223418999752,1131061.1573308825,2.682874128761696,0.00031827305213396787
Ti2_Pd2_GaAs,n,200.0,1e+20,3.273569165335607,1105102.9785063432,5.02497498236767,0.00047134823353976653
Ti2_Pd2_GaAs,n,300.0,1e+20,3.3802414447391294,1078234.3658698238,7.149858904172202,0.0005169307859929807
Ti2_Pd2_GaAs,n,400.0,1e+20,3.68562361457395,1054683.074850266,9.166044743762244,0.0006252043036107362
Ti2_Pd2_GaAs,n,500.0,1e+20,4.179418622757967,1034885.7845601408,11.134043206205556,0.0008117854640739481
Ti2_Pd2_GaAs,n,600.0,1e+20,4.63780937846107,1018412.640403913,13.128420250010885,0.0010011250999744771
Ti2_Pd2_GaAs,n,700.0,1e+20,4.892434663967269,1004985.4993264521,15.219833823897055,0.0011063638934641288
Ti2_Pd2_GaAs,n,800.0,1e+20,4.971700996840281,994265.4055225808,17.45333953566883,0.0011264807691588594
Ti2_Pd2_GaAs,n,900.0,1e+20,4.914710202729007,986035.7367197176,19.846046150114724,0.0010800826680037081
Ti2_Pd2_GaAs,n,1000.0,1e+20,4.780557829265402,980050.9782659356,22.391773972705824,0.001000270169159436
Ti2_Pd2_GaAs,n,1100.0,1e+20,4.631509971785121,976016.4543821337,25.06883029520149,0.0009186730179529274
Ti2_Pd2_GaAs,n,1200.0,1e+20,4.507499841799728,973647.9132416012,27.847143324571658,0.0008524599292280008
Ti2_Pd2_GaAs,n,1300.0,1e+20,4.43814668677507,972651.603280349,30.693715105483147,0.0008114364376973156
Ti2_Pd2_GaAs,p,100.0,-1e+20,2.7476223418999752,1131061.1573308825,2.682874128761696,0.00031827305213396787
Ti2_Pd2_GaAs,p,200.0,-1e+20,3.273569165335607,1105102.9785063432,5.02497498236767,0.00047134823353976653
Ti2_Pd2_GaAs,p,300.0,-1e+20,3.3802414447391294,1078234.3658698238,7.149858904172202,0.0005169307859929807
Ti2_Pd2_GaAs,p,400.0,-1e+20,3.68562361457395,1054683.074850266,9.166044743762244,0.0006252043036107362
Ti2_Pd2_GaAs,p,500.0,-1e+20,4.179418622757967,1034885.7845601408,11.134043206205556,0.0008117854640739481
Ti2_Pd2_GaAs,p,600.0,-1e+20,4.63780937846107,1018412.640403913,13.128420250010885,0.0010011250999744771
Ti2_Pd2_GaAs,p,700.0,-1e+20,4.892434663967269,1004985.4993264521,15.219833823897055,0.0011063638934641288
Ti2_Pd2_GaAs,p,800.0,-1e+20,4.971700996840281,994265.4055225808,17.45333953566883,0.0011264807691588594
Ti2_Pd2_GaAs,p,900.0,-1e+20,4.914710202729007,986035.7367197176,19.846046150114724,0.0010800826680037081
Ti2_Pd2_GaAs,p,1000.0,-1e+20,4.780557829265402,980050.9782659356,22.391773972705824,0.001000270169159436
Ti2_Pd2_GaAs,p,1100.0,-1e+20,4.631509971785121,976016.4543821337,25.06883029520149,0.0009186730179529274
Ti2_Pd2_GaAs,p,1200.0,-1e+20,4.507499841799728,973647.9132416012,27.847143324571658,0.0008524599292280008
Ti2_Pd2_GaAs,p,1300.0,-1e+20,4.43814668677507,972651.603280349,30.693715105483147,0.0008114364376973156
Ti2_Pd2_GaBi,n,100.0,1e+20,-61.74251523063173,67932.17120435882,0.23256756759806727,0.11135122005568741
Ti2_Pd2_GaBi,n,200.0,1e+20,-61.112027115691,89849.45952550427,0.8429597866355683,0.0796144660941304
Ti2_Pd2_GaBi,n,300.0,1e+20,-49.91295482940148,122248.18131113028,1.8800544462927078,0.04859815662618572
Ti2_Pd2_GaBi,n,400.0,1e+20,-37.51670212856218,155697.32414696334,3.219334273622813,0.02722854138696268
Ti2_Pd2_GaBi,n,500.0,1e+20,-25.265354663536186,187525.95419440223,4.775852015062352,0.012532315658152307
Ti2_Pd2_GaBi,n,600.0,1e+20,-14.167605215249557,217533.51035911698,6.4865496919176024,0.004038839195421998
Ti2_Pd2_GaBi,n,700.0,-1e+20,6.010277472819586,246492.7851395963,8.311729591013206,0.0007498940208452891
Ti2_Pd2_GaBi,n,800.0,-1e+20,11.70575233902561,274270.82181608485,10.16615521371361,0.0029574098946638858
Ti2_Pd2_GaBi,n,900.0,-1e+20,16.578008005974695,300438.22233655566,12.051446416579159,0.006166279540216301
Ti2_Pd2_GaBi,n,1000.0,-1e+20,20.524966384955633,324984.15331914596,13.956383808022665,0.009809665293200287
Ti2_Pd2_GaBi,n,1100.0,-1e+20,23.814910589486022,347988.82497781346,15.876125365695225,0.013674497424702697
Ti2_Pd2_GaBi,n,1200.0,-1e+20,26.59343008995369,369509.4743270835,17.80948976535983,0.017607758047151915
Ti2_Pd2_GaBi,n,1300.0,-1e+20,28.9658637066044,389601.2261789292,19.75667191692689,0.021509130035433893
Ti2_Pd2_GaBi,p,100.0,-1e+20,-61.74251523063173,67932.17120435882,0.23256756759806727,0.11135122005568741
Ti2_Pd2_GaBi,p,200.0,-1e+20,-61.112027115691,89849.45952550427,0.8429597866355683,0.0796144660941304
Ti2_Pd2_GaBi,p,300.0,-1e+20,-49.91295482940148,122248.18131113028,1.8800544462927078,0.04859815662618572
Ti2_Pd2_GaBi,p,400.0,-1e+20,-37.51670212856218,155697.32414696334,3.219334273622813,0.02722854138696268
Ti2_Pd2_GaBi,p,500.0,-1e+20,-25.265354663536186,187525.95419440223,4.775852015062352,0.012532315658152307
Ti2_Pd2_GaBi,p,600.0,-1e+20,-14.167605215249557,217533.51035911698,6.4865496919176024,0.004038839195421998
Ti2_Pd2_GaBi,p,700.0,1e+20,6.010277472819586,246492.7851395963,8.311729591013206,0.0007498940208452891
Ti2_Pd2_GaBi,p,800.0,1e+20,11.70575233902561,274270.82181608485,10.16615521371361,0.0029574098946638858
Ti2_Pd2_GaBi,p,900.0,1e+20,16.578008005974695,300438.22233655566,12.051446416579159,0.006166279540216301
Ti2_Pd2_GaBi,p,1000.0,1e+20,20.524966384955633,324984.15331914596,13.956383808022665,0.009809665293200287
Ti2_Pd2_GaBi,p,1100.0,1e+20,23.814910589486022,347988.82497781346,15.876125365695225,0.013674497424702697
Ti2_Pd2_GaBi,p,1200.0,1e+20,26.59343008995369,369509.4743270835,17.80948976535983,0.017607758047151915
Ti2_Pd2_GaBi,p,1300.0,1e+20,28.9658637066044,389601.2261789292,19.75667191692689,0.021509130035433893
Ti2_Pd2_GaSb,n,100.0,1e+20,-7.499737613725429,228657.51699941963,0.5837813025892516,0.0022030656584933694
Ti2_Pd2_GaSb,n,200.0,1e+20,-13.947171425227141,234992.36316257215,1.3069417621534012,0.006995194370304946
Ti2_Pd2_GaSb,n,300.0,1e+20,-16.194013171753515,244890.89992663884,2.25035355934179,0.008561544563621216
Ti2_Pd2_GaSb,n,400.0,1e+20,-16.227558888523607,257687.9686434356,3.4000052856162477,0.007983272042022978
Ti2_Pd2_GaSb,n,500.0,1e+20,-14.263884395145377,272290.51681410737,4.74251395781252,0.005840762182754865
Ti2_Pd2_GaSb,n,600.0,1e+20,-11.003871191852326,288227.6350035271,6.251149071182989,0.00334979329551908
Ti2_Pd2_GaSb,n,700.0,1e+20,-6.947340587361481,305020.41074936296,7.8899949482385345,0.0013061329844657355
Ti2_Pd2_GaSb,n,800.0,1e+20,-2.7359511034860966,322238.7523427906,9.622361185907417,0.00020054080904835536
Ti2_Pd2_GaSb,n,900.0,-1e+20,5.682137466195929,340608.0596317896,11.457066874484049,0.0008638681338272566
Ti2_Pd2_GaSb,n,1000.0,-1e+20,8.887831754767182,357853.1166623146,13.2922006376685,0.0021266673604747053
Ti2_Pd2_GaSb,n,1100.0,-1e+20,11.818119898705518,374493.1263338166,15.139091389595327,0.003800436747411925
Ti2_Pd2_GaSb,n,1200.0,-1e+20,14.508714671052184,390453.6572360191,16.98735308451724,0.00580607855209512
Ti2_Pd2_GaSb,n,1300.0,-1e+20,16.909869758435416,405645.34791428567,18.83174618729687,0.008007183569993257
Ti2_Pd2_GaSb,p,100.0,-1e+20,-7.499737613725429,228657.51699941963,0.5837813025892516,0.0022030656584933694
Ti2_Pd2_GaSb,p,200.0,-1e+20,-13.947171425227141,234992.36316257215,1.3069417621534012,0.006995194370304946
Ti2_Pd2_GaSb,p,300.0,-1e+20,-16.194013171753515,244890.89992663884,2.25035355934179,0.008561544563621216
Ti2_Pd2_GaSb,p,400.0,-1e+20,-16.227558888523607,257687.9686434356,3.4000052856162477,0.007983272042022978
Ti2_Pd2_GaSb,p,500.0,-1e+20,-14.263884395145377,272290.51681410737,4.74251395781252,0.005840762182754865
Ti2_Pd2_GaSb,p,600.0,-1e+20,-11.003871191852326,288227.6350035271,6.251149071182989,0.00334979329551908
Ti2_Pd2_GaSb,p,700.0,-1e+20,-6.947340587361481,305020.41074936296,7.8899949482385345,0.0013061329844657355
Ti2_Pd2_GaSb,p,800.0,-1e+20,-2.7359511034860966,322238.7523427906,9.622361185907417,0.00020054080904835536
Ti2_Pd2_GaSb,p,900.0,1e+20,5.682137466195929,340608.0596317896,11.457066874484049,0.0008638681338272566
Ti2_Pd2_GaSb,p,1000.0,1e+20,8.887831754767182,357853.1166623146,13.2922006376685,0.0021266673604747053
Ti2_Pd2_GaSb,p,1100.0,1e+20,11.818119898705518,374493.1263338166,15.139091389595327,0.003800436747411925
Ti2_Pd2_GaSb,p,1200.0,1e+20,14.508714671052184,390453.6572360191,16.98735308451724,0.00580607855209512
Ti2_Pd2_GaSb,p,1300.0,1e+20,16.909869758435416,405645.34791428567,18.83174618729687,0.008007183569993257
Ti2_Pd2_InAs,n,100.0,1e+20,6.686062044153054,1122867.3323866318,2.720751416340659,0.001844932102799435
Ti2_Pd2_InAs,n,200.0,-1e+20,13.665571153854543,1140656.7331124942,5.618111539164438,0.007583159353728192
Ti2_Pd2_InAs,n,300.0,-1e+20,15.23926475753165,1144217.2607552828,8.610040003456099,0.00925875535700515
Ti2_Pd2_InAs,n,400.0,-1e+20,15.150148401512004,1153042.2329782199,11.741283478625107,0.009016197289034853
Ti2_Pd2_InAs,n,500.0,-1e+20,14.605581029090944,1164297.3107292536,14.940837619770184,0.008311829573226728
Ti2_Pd2_InAs,n,600.0,-1e+20,14.116561898315153,1176058.9043555951,18.196945701622877,0.007727512196733166
Ti2_Pd2_InAs,n,700.0,-1e+20,13.884674793250056,1187393.2774388061,21.53536446851291,0.007440666235100896
Ti2_Pd2_InAs,n,800.0,-1e+20,13.965665957539999,1198323.6219432019,24.984758670514776,0.0074836289872042645
Ti2_Pd2_InAs,n,900.0,-1e+20,14.34244522440144,1209063.217948698,28.558425426871676,0.00783797113423125
Ti2_Pd2_InAs,n,1000.0,-1e+20,14.965011751723258,1219649.2900750919,32.24824329965727,0.008469992583189416
Ti2_Pd2_InAs,n,1100.0,-1e+20,15.78507361002761,1230446.788768401,36.03264648458384,0.00935949861608914
Ti2_Pd2_InAs,n,1200.0,-1e+20,16.750820477908828,1241478.2292985413,39.87967922338894,0.010481920615509033
Ti2_Pd2_InAs,n,1300.0,-1e+20,17.815259598637827,1252643.679010607,43.75235662116395,0.01181282481959316
Ti2_Pd2_InAs,p,100.0,-1e+20,6.686062044153054,1122867.3323866318,2.720751416340659,0.001844932102799435
Ti2_Pd2_InAs,p,200.0,1e+20,13.665571153854543,1140656.7331124942,5.618111539164438,0.007583159353728192
Ti2_Pd2_InAs,p,300.0,1e+20,15.23926475753165,1144217.2607552828,8.610040003456099,0.00925875535700515
Ti2_Pd2_InAs,p,400.0,1e+20,15.150148401512004,1153042.2329782199,11.741283478625107,0.009016197289034853
Ti2_Pd2_InAs,p,500.0,1e+20,14.605581029090944,1164297.3107292536,14.940837619770184,0.008311829573226728
Ti2_Pd2_InAs,p,600.0,1e+20,14.116561898315153,1176058.9043555951,18.196945701622877,0.007727512196733166
Ti2_Pd2_InAs,p,700.0,1e+20,13.884674793250056,1187393.2774388061,21.53536446851291,0.007440666235100896
Ti2_Pd2_InAs,p,800.0,1e+20,13.965665957539999,1198323.6219432019,24.984758670514776,0.0074836289872042645
Ti2_Pd2_InAs,p,900.0,1e+20,14.34244522440144,1209063.217948698,28.558425426871676,0.00783797113423125
Ti2_Pd2_InAs,p,1000.0,1e+20,14.965011751723258,1219649.2900750919,32.24824329965727,0.008469992583189416
Ti2_Pd2_InAs,p,1100.0,1e+20,15.78507361002761,1230446.788768401,36.03264648458384,0.00935949861608914
Ti2_Pd2_InAs,p,1200.0,1e+20,16.750820477908828,1241478.2292985413,39.87967922338894,0.010481920615509033
Ti2_Pd2_InAs,p,1300.0,1e+20,17.815259598637827,1252643.679010607,43.75235662116395,0.01181282481959316
Ti2_Pd2_InBi,n,100.0,1e+20,-19.16752743869195,748932.9949392145,1.8820227755549055,0.01462009776321487
Ti2_Pd2_InBi,n,200.0,1e+20,-29.461774128779833,759412.5544379847,3.86712482189369,0.034090813839288074
Ti2_Pd2_InBi,n,300.0,1e+20,-32.508590851956136,769840.1897104584,6.276429652977033,0.03888709115286128
Ti2_Pd2_InBi,n,400.0,1e+20,-29.959011445674502,788783.118166009,9.426535576553759,0.03004141918407952
Ti2_Pd2_InBi,n,500.0,1e+20,-23.981652328629636,818425.2841140368,13.293847168606495,0.017703395250477212
Ti2_Pd2_InBi,n,600.0,1e+20,-16.268026864025426,856885.129989089,17.686797064709495,0.0076929768527059595
Ti2_Pd2_InBi,n,700.0,1e+20,-8.160798747031656,901599.4662089805,22.3746414046403,0.001878542123960308
Ti2_Pd2_InBi,n,800.0,-1e+20,2.321136813003219,951963.1645397224,27.385099516129625,0.00014982948493151617
Ti2_Pd2_InBi,n,900.0,-1e+20,9.184187101851647,1003189.7448048173,32.16601041105326,0.0023676082275311035
Ti2_Pd2_InBi,n,1000.0,-1e+20,15.151656552682587,1053458.5059040587,36.85639262415336,0.006561828014389358
Ti2_Pd2_InBi,n,1100.0,-1e+20,20.217953657028588,1101690.4224757683,41.412977863497346,0.01196162525509063
Ti2_Pd2_InBi,n,1200.0,-1e+20,24.495323518427814,1147362.4379985088,45.81829911575388,0.01803056228034926
Ti2_Pd2_InBi,n,1300.0,-1e+20,28.087609233995057,1190169.4986703612,50.066886621442414,0.024379855731568312
Ti2_Pd2_InBi,p,100.0,-1e+20,-19.16752743869195,748932.9949392145,1.8820227755549055,0.01462009776321487
Ti2_Pd2_InBi,p,200.0,-1e+20,-29.461774128779833,759412.5544379847,3.86712482189369,0.034090813839288074
Ti2_Pd2_InBi,p,300.0,-1e+20,-32.508590851956136,769840.1897104584,6.276429652977033,0.03888709115286128
Ti2_Pd2_InBi,p,400.0,-1e+20,-29.959011445674502,788783.118166009,9.426535576553759,0.03004141918407952
Ti2_Pd2_InBi,p,500.0,-1e+20,-23.981652328629636,818425.2841140368,13.293847168606495,0.017703395250477212
Ti2_Pd2_InBi,p,600.0,-1e+20,-16.268026864025426,856885.129989089,17.686797064709495,0.0076929768527059595
Ti2_Pd2_InBi,p,700.0,-1e+20,-8.160798747031656,901599.4662089805,22.3746414046403,0.001878542123960308
Ti2_Pd2_InBi,p,800.0,1e+20,2.321136813003219,951963.1645397224,27.385099516129625,0.00014982948493151617
Ti2_Pd2_InBi,p,900.0,1e+20,9.184187101851647,1003189.7448048173,32.16601041105326,0.0023676082275311035
Ti2_Pd2_InBi,p,1000.0,1e+20,15.151656552682587,1053458.5059040587,36.85639262415336,0.006561828014389358
Ti2_Pd2_InBi,p,1100.0,1e+20,20.217953657028588,1101690.4224757683,41.412977863497346,0.01196162525509063
Ti2_Pd2_InBi,p,1200.0,1e+20,24.495323518427814,1147362.4379985088,45.81829911575388,0.01803056228034926
Ti2_Pd2_InBi,p,1300.0,1e+20,28.087609233995057,1190169.4986703612,50.066886621442414,0.024379855731568312
Ti2_Pd2_InSb,n,100.0,1e+20,16.631823094000705,824682.0781824971,1.9343667084548715,0.011793085886036109
Ti2_Pd2_InSb,n,200.0,1e+20,30.46269449300657,808933.0182498517,3.8234046746819277,0.03926710839435809
Ti2_Pd2_InSb,n,300.0,1e+20,37.2394628969969,804390.0904383799,5.746126695360179,0.058239761270194805
Ti2_Pd2_InSb,n,400.0,1e+20,39.74205454858069,805511.7062165412,7.705724041568838,0.06604181888888797
Ti2_Pd2_InSb,n,500.0,1e+20,39.998028274128416,809079.3610077257,9.711315670361943,0.06664387206007266
Ti2_Pd2_InSb,n,600.0,1e+19,38.987881891385705,818489.287709001,11.72722037159462,0.06365440271916618
Ti2_Pd2_InSb,n,700.0,1e+19,37.59507740566298,823363.5663202758,13.74709113667859,0.05925716097654947
